"";"classe 1";"classe 2";"classe 3";"classe 4"
"plateia";0,308;0,208;0,587;0,009
"planicie";0,308;0,208;0,587;0,009
"pisar";0,308;0,964;0,587;0,178
"pipa";0,308;0,208;0,139;0,178
"piotr";0,308;0,208;0,587;0,009
"pioneiro";0,308;0,208;0,587;0,009
"pillouër";0,308;0,208;0,587;0,009
"pib";0,308;0,208;0;0,923
"pettit";0,308;0,208;0,587;0,009
"petitar";0,763;0,964;0,139;0,248
"pessimo";0,308;0,242;0,587;0,923
"peruca";0,763;0,964;0,587;0,923
"pertencimento";0,308;0,208;0,587;0,009
"personificacao";0,308;0,242;0,587;0,923
"perquirido";0,763;0,208;0,587;0,178
"perecimento";0,308;0,964;0,587;0,178
"percuciencia";0,105;0,964;0,587;0,248
"percalco";0,308;0,242;0,587;0,923
"penoso";0,308;0,208;0,587;0,009
"penitenciar";0,105;0,964;0,587;0,248
"pedagio";0,308;0,964;0,587;0,178
"pco";0,763;0,208;0;0,248
"pausa";0,105;0,964;0,587;0,248
"paul";0,308;0,964;0,139;0,923
"patrulha";0,308;0,208;0,587;0,009
"patriotismo";0,308;0,208;0,587;0,009
"patrimonializacao";0,308;0,242;0,587;0,923
"paterno";0,308;0,208;0,587;0,009
"partisi";0,308;0,964;0,587;0,178
"particularista";0,308;0,964;0,587;0,178
"parentalidade";0,308;0,964;0,587;0,178
"paranagua";0,308;0,017;0,587;0,248
"pan";0,308;0,208;0,587;0,009
"palpebra";0,308;0,964;0,587;0,178
"padua";0,308;0,242;0,587;0,923
"padronizadamente";0,308;0,964;0,587;0,178
"paciencia";0,003;0,208;0,587;0,248
"pablo";0,308;0,242;0,587;0,923
"owen";0,308;0,208;0,587;0,009
"ousado";0,763;0,208;0,587;0,178
"ouro";0,105;0,208;0,587;0,923
"otimizar";0,763;0,208;0,139;0,923
"osvaldo";0,308;0,242;0,587;0,923
"ossibilidade";0,763;0,964;0,139;0,248
"ortodoxo";0,763;0,208;0,587;0,178
"ortiz";0,308;0,208;0,587;0,009
"oriental";0,308;0,208;0,587;0,009
"orgulhoso";0,308;0,208;0,587;0,009
"orcamentacao";0,308;0,242;0,139;0,248
"orador";0,105;0,964;0,587;0,248
"oponibilidade";0,763;0,964;0,587;0,923
"opinion";0,308;0,208;0,587;0,009
"onsiderando";0,308;0,208;0;0,248
"onsideradas";0,308;0,017;0,587;0,248
"ombrear";0,763;0,964;0,587;0,923
"oligopolio";0,308;0,208;0,587;0,009
"odacir";0,763;0,242;0,587;0,248
"occupational";0,308;0,208;0,587;0,009
"obstaculizacao";0,308;0,208;0,587;0,009
"obsoleto";0,308;0,964;0,587;0,178
"objurgada";0,308;0,017;0,587;0,248
"objetar";0,308;0,242;0,587;0,923
"nulificar";0,308;0,242;0,587;0,923
"nulificacao";0,763;0,964;0,587;0,923
"nto";0,308;0,017;0,587;0,248
"nta";0,308;0,017;0,587;0,248
"notabilizar";0,763;0,964;0,587;0,923
"norteamericano";0,308;0,017;0,587;0,248
"norteamericana";0,003;0,208;0,587;0,248
"normalizar";0,308;0,964;0,587;0,178
"nominados";0,308;0,242;0,139;0,248
"nogueira";0,763;0,208;0,587;0,178
"nobel";0,308;0,208;0,587;0,009
"noah";0,308;0,208;0,587;0,009
"neutralizacao";0,308;0,208;0,587;0,009
"netflix";0,308;0,208;0,587;0,009
"neolitico";0,308;0,208;0,587;0,009
"nelsinho";0,763;0,242;0,587;0,248
"negritude";0,308;0,208;0,587;0,009
"naturalidade";0,308;0,208;0,587;0,009
"napoleao";0,763;0,964;0,587;0,923
"nafta";0,763;0,208;0,587;0,178
"myers";0,763;0,964;0,587;0,923
"mutirao";0,308;0,017;0,587;0,248
"mutilar";0,308;0,208;0,587;0,009
"musicar";0,308;0,208;0,587;0,009
"musical";0,308;0,208;0,587;0,009
"muro";0,763;0,208;0,587;0,178
"moutinho";0,763;0,208;0,587;0,178
"morbimortalidade";0,308;0,208;0,587;0,009
"morador";0,308;0,208;0,587;0,009
"mor";0,105;0,964;0,587;0,248
"monolitico";0,308;0,017;0,587;0,248
"monitoradas";0,308;0,208;0,587;0,009
"monitoracao";0,763;0,208;0,587;0,178
"monarca";0,308;0,964;0,587;0,178
"molestar";0,308;0,208;0,587;0,009
"modernizar";0,308;0,208;0,587;0,009
"mitidiero";0,308;0,208;0,587;0,009
"misoginia";0,308;0,208;0,587;0,009
"miscigenacao";0,308;0,964;0,587;0,178
"miriade";0,308;0,208;0,587;0,009
"miope";0,308;0,017;0,587;0,248
"miller";0,308;0,964;0,587;0,178
"milenio";0,308;0,208;0,587;0,009
"milenar";0,308;0,208;0,587;0,009
"metodico";0,308;0,208;0,139;0,178
"metafora";0,308;0,964;0,587;0,178
"metabolico";0,308;0,208;0,587;0,009
"mesquita";0,308;0,208;0,587;0,009
"merkel";0,308;0,208;0,587;0,009
"mercadante";0,003;0,208;0,587;0,248
"menosprezar";0,308;0,208;0,587;0,009
"menelick";0,308;0,208;0,587;0,009
"meditacao";0,763;0,964;0,587;0,923
"medieval";0,308;0,208;0,587;0,009
"mcculloch";0,308;0,242;0,587;0,923
"mazurkiewicz";0,308;0,208;0,587;0,009
"maurice";0,308;0,964;0,587;0,178
"maturidade";0,763;0,208;0,139;0,923
"mater";0,308;0,208;0,587;0,009
"matematico";0,308;0,242;0,587;0,923
"mary";0,308;0,208;0,587;0,009
"marx";0,308;0,964;0,587;0,178
"marta";0,308;0,964;0,587;0,178
"marketplace";0,308;0,208;0,587;0,009
"marchionatti";0,308;0,017;0,587;0,248
"march";0,308;0,208;0,587;0,009
"manu";0,308;0,208;0,587;0,009
"mandatar";0,105;0,208;0,139;0,248
"man";0,308;0,208;0,587;0,009
"malversacao";0,308;0,208;0,139;0,178
"maliciar";0,308;0,208;0,587;0,009
"magnifico";0,105;0,208;0,587;0,923
"magnanimo";0,105;0,208;0,587;0,923
"machtstaat";0,308;0,208;0,587;0,009
"macerata";0,308;0,208;0,587;0,009
"lxxiv";0,308;0,017;0,587;0,248
"lxxiii";0,763;0,242;0,587;0,248
"luxemburgo";0,308;0,208;0,587;0,009
"lutero";0,308;0,208;0,587;0,009
"lucido";0,105;0,208;0,587;0,923
"loveland";0,308;0,208;0,587;0,009
"louco";0,308;0,208;0,587;0,009
"loguercio";0,105;0,208;0,587;0,923
"logico";0,763;0,964;0,587;0,923
"lobbies";0,763;0,208;0,139;0,923
"livrar";0,763;0,242;0,587;0,248
"litisconsorcio";0,003;0,208;0,587;0,248
"litigio";0,308;0,242;0,587;0,923
"litigancia";0,763;0,208;0,587;0,178
"litho";0,308;0,208;0,587;0,009
"lins";0,763;0,242;0,587;0,248
"link";0,308;0,208;0;0,248
"linhares";0,763;0,242;0,587;0,248
"lincoln";0,308;0,964;0,587;0,178
"limonad";0,308;0,017;0,587;0,248
"limiar";0,308;0,964;0,587;0,178
"licitante";0,308;0,017;0,587;0,248
"liberty";0,308;0,208;0,587;0,009
"lgpd";0,308;0,017;0,587;0,248
"lexstf";0,003;0,208;0,587;0,248
"lewandoski";0,105;0,208;0,587;0,923
"lesavam";0,308;0,208;0;0,248
"lembo";0,003;0,208;0,587;0,248
"leibholz";0,308;0,964;0,587;0,178
"legislatoris";0,308;0,017;0,587;0,248
"legislador48";0,308;0,208;0,587;0,009
"legem";0,763;0,242;0,587;0,248
"legalista";0,105;0,964;0,587;0,248
"least";0,308;0,208;0,587;0,009
"leany";0,308;0,964;0,587;0,178
"lavenere";0,308;0,017;0,587;0,248
"latitude";0,763;0,964;0,587;0,923
"larar";0,003;0,208;0,587;0,248
"landau";0,308;0,964;0,587;0,178
"lamego";0,308;0,208;0,587;0,009
"lafer";0,308;0,208;0,587;0,009
"laccademia";0,308;0,208;0,587;0,009
"kulturstaat";0,308;0,208;0,587;0,009
"krotoszynski";0,308;0,208;0,587;0,009
"km2";0,308;0,208;0,587;0,009
"klomfahs";0,003;0,208;0,587;0,248
"kiyoshi";0,308;0,208;0;0,248
"kelly";0,308;0,208;0,587;0,009
"justaposicao";0,308;0,208;0,587;0,009
"juspodivm";0,308;0,964;0,587;0,178
"juspodium";0,308;0,017;0,587;0,248
"jusfundamental";0,308;0,964;0,587;0,178
"judicializada";0,763;0,964;0,139;0,248
"judicialiforme";0,308;0,017;0,587;0,248
"josaphat";0,308;0,964;0,587;0,178
"jornalismo";0,308;0,208;0,587;0,009
"jony";0,105;0,964;0,587;0,248
"jhu";0,308;0,208;0,587;0,009
"jeito";0,308;0,964;0,587;0,178
"jamil";0,308;0,017;0,587;0,248
"izacao";0,308;0,208;0;0,248
"iup";0,308;0,208;0,587;0,009
"iterativo";0,105;0,964;0,587;0,248
"itanhanga";0,105;0,964;0,587;0,248
"itamar";0,308;0,017;0,587;0,248
"isolar";0,308;0,208;0,587;0,009
"irromper";0,763;0,208;0,587;0,178
"irremediavel";0,105;0,208;0,587;0,923
"irredutivel";0,763;0,242;0,587;0,248
"irreal";0,308;0,208;0,139;0,178
"irrazoaveis";0,308;0,964;0,587;0,178
"irradiar";0,763;0,964;0,587;0,923
"ipso";0,105;0,964;0,587;0,248
"ipi";0,105;0,208;0,587;0,923
"ipatinga";0,105;0,208;0,587;0,923
"ip";0,308;0,964;0,587;0,178
"iob";0,003;0,208;0,587;0,248
"investidor";0,308;0,208;0,587;0,009
"inverossimil";0,308;0,242;0,139;0,248
"inventario";0,308;0,964;0,139;0,923
"intuir";0,763;0,208;0,587;0,178
"intraquilidade";0,308;0,017;0,587;0,248
"intransferivel";0,308;0,964;0,587;0,178
"intimidatoria";0,308;0,964;0,587;0,178
"intimei";0,003;0,208;0,587;0,248
"interventivo";0,763;0,242;0,587;0,248
"interveniente";0,308;0,242;0,139;0,248
"intertemporal";0,763;0,242;0,587;0,248
"internalizada";0,308;0,208;0,587;0,009
"intermediario";0,763;0,242;0,587;0,248
"interlocucao";0,308;0,208;0,139;0,178
"interim";0,763;0,964;0,587;0,923
"interdisciplinar";0,308;0,242;0,587;0,923
"interconexao";0,308;0,242;0,587;0,923
"int";0,763;0,208;0,587;0,178
"insurreicao";0,308;0,964;0,587;0,178
"insucesso";0,308;0,242;0,587;0,923
"insubstituivel";0,308;0,208;0,587;0,009
"insubsistentes";0,763;0,242;0,587;0,248
"instrutorias";0,308;0,017;0,587;0,248
"instrumentalizar";0,308;0,242;0,139;0,248
"instrumentalizada";0,763;0,208;0,139;0,923
"institute";0,308;0,208;0,587;0,009
"insper";0,308;0,208;0,587;0,009
"insitos";0,308;0,964;0,587;0,178
"inseguro";0,763;0,208;0,587;0,178
"insanavel";0,308;0,242;0,587;0,923
"inopinado";0,308;0,017;0,587;0,248
"inominado";0,763;0,208;0,139;0,923
"inimaginavel";0,308;0,964;0,587;0,178
"infrutifero";0,308;0,208;0,587;0,009
"infracional";0,763;0,242;0,587;0,248
"informatio";0,308;0,017;0,587;0,248
"informatica";0,763;0,208;0,587;0,178
"inflexao";0,763;0,964;0,587;0,923
"infenso";0,763;0,242;0,587;0,248
"infeliz";0,763;0,964;0,587;0,923
"inexigencia";0,105;0,208;0,587;0,923
"inefetiva";0,308;0,208;0,139;0,178
"ineditismo";0,763;0,242;0,587;0,248
"indivisivel";0,308;0,017;0,587;0,248
"individualizaveis";0,003;0,208;0,587;0,248
"indigno";0,308;0,242;0,587;0,923
"indignar";0,308;0,242;0,587;0,923
"indeferia";0,105;0,964;0,587;0,248
"inconformidade";0,105;0,208;0,587;0,923
"incomodar";0,308;0,964;0,587;0,178
"incidiriam";0,308;0,017;0,587;0,248
"incidenter";0,763;0,242;0,587;0,248
"inarredaveis";0,308;0,964;0,587;0,178
"inafiancabilidade";0,308;0,242;0,587;0,923
"inadmitida";0,003;0,208;0,587;0,248
"inadimplemento";0,763;0,964;0,587;0,923
"inad";0,003;0,208;0,587;0,248
"inacio";0,003;0,208;0,587;0,248
"inabilita";0,763;0,242;0,587;0,248
"imunologico";0,308;0,208;0,587;0,009
"impugnabilidade";0,308;0,017;0,587;0,248
"imprevisibilidade";0,308;0,017;0,587;0,248
"impraticavel";0,763;0,208;0,587;0,178
"impossibilia";0,105;0,964;0,587;0,248
"impoliticos";0,308;0,208;0,587;0,009
"implied";0,308;0,017;0,587;0,248
"impelir";0,763;0,208;0,587;0,178
"impactante";0,308;0,242;0,139;0,248
"imoralidade";0,308;0,964;0,587;0,178
"imoral";0,308;0,964;0,587;0,178
"imoderado";0,308;0,017;0,587;0,248
"imiscuir";0,308;0,242;0,587;0,923
"imigrante";0,308;0,964;0,587;0,178
"imensuravel";0,763;0,208;0,587;0,178
"ilustrado";0,105;0,964;0,587;0,248
"iluminista";0,308;0,208;0,587;0,009
"ilidade";0,308;0,964;0;0,248
"iguatu";0,763;0,242;0,587;0,248
"iente";0,003;0,208;0,587;0,248
"idioma";0,308;0,208;0,587;0,009
"iberacao";0,308;0,017;0,587;0,248
"iacao";0,308;0,208;0;0,248
"hungaro";0,763;0,964;0,587;0,923
"humilde";0,308;0,208;0,587;0,009
"hostilizacao";0,105;0,964;0,587;0,248
"hossein";0,308;0,208;0,587;0,009
"honorum";0,105;0,964;0,587;0,248
"hong";0,308;0,208;0,587;0,009
"honduras";0,308;0,964;0,587;0,178
"hipossuficiente";0,105;0,208;0,587;0,923
"hiper";0,003;0,208;0,587;0,248
"hill";0,308;0,208;0,587;0,009
"higienizacao";0,308;0,208;0,587;0,009
"heteronomamente";0,308;0,017;0,587;0,248
"heterologa";0,308;0,208;0,587;0,009
"heterodoxo";0,105;0,964;0,587;0,248
"heroi";0,308;0,208;0,587;0,009
"he";0,308;0,208;0,587;0,009
"hate";0,308;0,208;0,587;0,009
"harari";0,308;0,208;0,587;0,009
"gustav";0,308;0,208;0,587;0,009
"guillaume";0,308;0,208;0,587;0,009
"guidon";0,308;0,964;0,587;0,178
"guicao";0,003;0,208;0,587;0,248
"guerrilheiro";0,308;0,208;0,587;0,009
"guatemala";0,308;0,208;0,587;0,009
"grundrechte";0,308;0,208;0,587;0,009
"grimes";0,308;0,208;0,587;0,009
"grilhao";0,308;0,017;0,587;0,248
"gorar";0,308;0,964;0,587;0,178
"gnam";0,003;0,208;0,587;0,248
"glorioso";0,308;0,964;0,587;0,178
"giudiziario";0,308;0,964;0,587;0,178
"giornale";0,308;0,208;0,587;0,009
"gilberto";0,763;0,208;0,587;0,178
"gestado";0,763;0,208;0,587;0,178
"germany";0,308;0,208;0,587;0,009
"germanico";0,308;0,208;0,587;0,009
"gerhard";0,308;0,964;0,587;0,178
"genetica";0,308;0,964;0,587;0,178
"generalista";0,105;0,964;0,587;0,248
"gedisa";0,308;0,208;0,587;0,009
"gavar";0,003;0,208;0,587;0,248
"gaspar";0,308;0,208;0,587;0,009
"gascon";0,308;0,208;0,587;0,009
"gaiola";0,763;0,208;0,587;0,178
"gab";0,105;0,964;0,587;0,248
"fuerza";0,308;0,208;0,587;0,009
"frutifero";0,763;0,964;0,587;0,923
"frustrem";0,308;0,208;0,587;0,009
"fronteirico";0,105;0,208;0,587;0,923
"friso";0,308;0,964;0,139;0,923
"frederick";0,763;0,208;0,587;0,178
"franqueamento";0,763;0,964;0,587;0,923
"frankfurt";0,308;0,208;0,587;0,009
"fracionamento";0,308;0,208;0,139;0,178
"fpe";0,308;0,208;0;0,248
"formulador";0,763;0,964;0,587;0,923
"foli";0,003;0,208;0,587;0,248
"focinho";0,308;0,964;0,587;0,178
"fmna";0,763;0,208;0,139;0,923
"florido";0,308;0,964;0,587;0,178
"flertar";0,763;0,964;0,139;0,248
"fiss";0,308;0,208;0,587;0,009
"finsocial";0,003;0,208;0,587;0,248
"fino";0,308;0,242;0,587;0,923
"filiei";0,105;0,964;0,587;0,248
"fidedignidade";0,105;0,964;0,587;0,248
"feudal";0,308;0,964;0,587;0,178
"fernandez";0,308;0,242;0,587;0,923
"feminicidas";0,763;0,242;0,587;0,248
"feldens";0,308;0,242;0,587;0,923
"fecho";0,763;0,964;0,587;0,923
"fcc";0,763;0,242;0,587;0,248
"fbclid";0,308;0,208;0,587;0,009
"fazendario";0,308;0,017;0,587;0,248
"favoritismo";0,308;0,208;0;0,923
"fauzi";0,308;0,242;0,587;0,923
"falado";0,763;0,242;0,587;0,248
"factura";0,308;0,017;0,587;0,248
"faber";0,105;0,208;0,587;0,923
"eymard";0,105;0,208;0,587;0,923
"extrinseco";0,308;0,242;0,587;0,923
"extrapolicial";0,763;0,242;0,587;0,248
"extraivel";0,763;0,964;0,139;0,248
"extorsao";0,308;0,242;0,587;0,923
"exsurgindo";0,308;0,208;0,587;0,009
"expungir";0,763;0,964;0,587;0,923
"explodir";0,308;0,208;0,587;0,009
"expandir";0,308;0,242;0,587;0,923
"exorbitam";0,763;0,208;0,587;0,178
"exitoso";0,105;0,208;0,139;0,248
"exercentes";0,308;0,242;0,139;0,248
"exemplar";0,763;0,964;0,587;0,923
"exegetico";0,308;0,242;0,587;0,923
"excepcionalissimo";0,308;0,242;0,587;0,923
"excepcionalissimas";0,308;0,964;0,587;0,178
"excepcionada";0,308;0,964;0,139;0,923
"excepciona";0,308;0,017;0,587;0,248
"examinarao";0,763;0,208;0;0,248
"exacerbacao";0,308;0,242;0,587;0,923
"evasivo";0,763;0,964;0,587;0,923
"eum";0,308;0,208;0,587;0,009
"eterno";0,763;0,964;0,587;0,923
"estuprem";0,308;0,208;0,587;0,009
"estribar";0,308;0,017;0,587;0,248
"estreme";0,763;0,242;0,587;0,248
"estreitado";0,308;0,017;0,587;0,248
"estrangulamento";0,308;0,242;0,587;0,923
"estipuladoras";0,003;0,208;0,587;0,248
"estigmatizar";0,763;0,964;0,587;0,923
"esteril";0,763;0,964;0,587;0,923
"esteirado";0,003;0,208;0,587;0,248
"estapafurdio";0,308;0,242;0,587;0,923
"est";0,308;0,242;0,587;0,923
"esquivar";0,308;0,208;0,587;0,009
"espraiar";0,308;0,964;0,139;0,923
"espontaneidade";0,308;0,242;0,587;0,923
"esplanada";0,763;0,242;0,587;0,248
"espin";0,308;0,208;0,587;0,009
"esperteza";0,105;0,208;0,587;0,923
"especular";0,763;0,242;0,587;0,248
"espectador";0,308;0,964;0,587;0,178
"espantoso";0,308;0,208;0,587;0,009
"esgoto";0,308;0,208;0,587;0,009
"escrutinador";0,308;0,964;0;0,248
"escritura";0,308;0,964;0,587;0,178
"escritor";0,308;0,208;0,587;0,009
"escocia";0,308;0,208;0,587;0,009
"escandaloso";0,308;0,964;0,587;0,178
"escamotear";0,308;0,964;0;0,248
"escalao";0,105;0,964;0,587;0,248
"ernesto";0,763;0,208;0,587;0,178
"erir";0,003;0,208;0,587;0,248
"equivoco";0,308;0,017;0,587;0,248
"equalizar";0,308;0,208;0;0,923
"epitacio";0,308;0,017;0,587;0,248
"ep";0,763;0,242;0,587;0,248
"enraizado";0,308;0,208;0,587;0,009
"enquadrei";0,308;0,017;0,587;0,248
"enlace";0,308;0,208;0,587;0,009
"engravidar";0,308;0,208;0,587;0,009
"engessamento";0,308;0,017;0,587;0,248
"engenheiro";0,308;0,208;0,587;0,009
"enganado";0,308;0,964;0,587;0,178
"enderecamento";0,308;0,208;0,139;0,178
"encobertar";0,308;0,242;0,139;0,248
"encarar";0,308;0,208;0,587;0,009
"empenhada";0,308;0,208;0;0,248
"empecilho";0,763;0,242;0,587;0,248
"emolumento";0,105;0,964;0,587;0,248
"eminenciar";0,308;0,017;0,587;0,248
"embutir";0,308;0,208;0,587;0,009
"embriaguez";0,308;0,964;0,587;0,178
"embargar";0,308;0,208;0,587;0,009
"embarace";0,308;0,964;0,587;0,178
"elencar";0,308;0,017;0,587;0,248
"elencada";0,308;0,242;0,587;0,923
"eivar";0,308;0,017;0,587;0,248
"eiva";0,308;0,242;0,587;0,923
"ego";0,308;0,964;0,587;0,178
"egislatura";0,308;0,017;0,587;0,248
"eficacial";0,763;0,242;0,587;0,248
"edificacao";0,308;0,017;0,587;0,248
"ederal";0,308;0,017;0,587;0,248
"ecs";0,308;0,964;0;0,248
"dynamik";0,308;0,017;0,587;0,248
"durch";0,308;0,208;0,587;0,009
"dunn";0,763;0,242;0,587;0,248
"dualisme";0,308;0,208;0,587;0,009
"drogaria";0,003;0,208;0,587;0,248
"drive";0,308;0,208;0,587;0,009
"drap";0,003;0,208;0,587;0,248
"dragar";0,308;0,208;0,587;0,009
"dpem";0,308;0,208;0,587;0,009
"download";0,308;0,208;0,587;0,009
"domicilio";0,308;0,964;0,587;0,178
"dogolachan";0,308;0,208;0,587;0,009
"doentio";0,308;0,208;0,587;0,009
"diuturno";0,308;0,208;0,587;0,009
"dissuasorio";0,308;0,208;0,587;0,009
"dissipacao";0,308;0,964;0;0,248
"dissidente";0,308;0,208;0,587;0,009
"dissertar";0,308;0,017;0,587;0,248
"dissentir";0,105;0,208;0,587;0,923
"disparar";0,308;0,208;0,587;0,009
"discriminarao";0,308;0,208;0;0,248
"discrepassem";0,105;0,964;0,587;0,248
"disciplinador";0,308;0,242;0,139;0,248
"diplomacao";0,308;0,017;0,587;0,248
"diminutio";0,308;0,017;0,587;0,248
"diligente";0,308;0,242;0,587;0,923
"diligence";0,308;0,208;0,587;0,009
"dialogal";0,003;0,208;0,587;0,248
"diagnostico";0,308;0,964;0,587;0,178
"dgs";0,308;0,208;0,587;0,009
"dfpc";0,105;0,208;0,587;0,923
"devolutivo";0,308;0,017;0,587;0,248
"detegere";0,308;0,017;0,587;0,248
"destinarao";0,308;0,242;0,139;0,248
"dessarte";0,308;0,208;0,587;0,009
"desrespeitoso";0,308;0,242;0,587;0,923
"despotico";0,308;0,208;0,587;0,009
"despojado";0,308;0,242;0,587;0,923
"despir";0,763;0,242;0,587;0,248
"despersonalizar";0,308;0,017;0,587;0,248
"desoneracao";0,308;0,208;0,587;0,009
"desmontar";0,308;0,017;0,587;0,248
"desmerecer";0,308;0,208;0,587;0,009
"desmando";0,308;0,208;0,587;0,009
"deslegitimar";0,308;0,242;0,587;0,923
"desinteligencia";0,763;0,964;0,587;0,923
"desinfetante";0,308;0,242;0,587;0,923
"desinfeccao";0,308;0,208;0,587;0,009
"desimpedir";0,308;0,017;0,587;0,248
"desigualitario";0,308;0,208;0,587;0,009
"desgaste";0,763;0,964;0,587;0,923
"desfavorecer";0,308;0,208;0,587;0,009
"desestruturacao";0,763;0,964;0,139;0,248
"desercao";0,763;0,242;0,587;0,248
"desenganadamente";0,763;0,208;0,139;0,923
"desempregado";0,308;0,208;0,587;0,009
"desembocar";0,308;0,017;0,587;0,248
"descuidar";0,763;0,964;0,587;0,923
"descontextualizada";0,308;0,964;0;0,248
"desconstituindo";0,308;0,017;0,587;0,248
"desconforme";0,308;0,017;0,587;0,248
"desconfiar";0,763;0,208;0,587;0,178
"desconfiado";0,308;0,242;0,587;0,923
"desconexo";0,308;0,964;0,587;0,178
"descendencia";0,308;0,208;0,587;0,009
"descartavel";0,308;0,208;0,587;0,009
"descarga";0,308;0,208;0,587;0,009
"descabendo";0,308;0,208;0;0,248
"desbordam";0,308;0,017;0,587;0,248
"desapercebido";0,003;0,208;0,587;0,248
"desapartado";0,308;0,208;0,587;0,009
"desaguar";0,308;0,242;0,587;0,923
"desafogar";0,308;0,242;0,587;0,923
"desafiador";0,763;0,964;0,139;0,248
"derrogatorio";0,308;0,242;0,587;0,923
"dentar";0,308;0,208;0,587;0,009
"densificar";0,308;0,017;0,587;0,248
"denodo";0,003;0,208;0,587;0,248
"denatran";0,308;0,208;0,587;0,009
"democratique";0,308;0,208;0,587;0,009
"democracies";0,308;0,208;0,587;0,009
"demarcacao";0,308;0,017;0,587;0,248
"delimitei";0,105;0,208;0,587;0,923
"deformar";0,308;0,964;0,139;0,923
"deflorada";0,308;0,208;0,587;0,009
"deferimentos";0,763;0,208;0,587;0,178
"defensavel";0,308;0,017;0,587;0,248
"defensar";0,308;0,208;0,587;0,009
"defasar";0,763;0,208;0,587;0,178
"deepweb";0,308;0,208;0,587;0,009
"dedicacao";0,105;0,208;0,587;0,923
"decreti";0,308;0,017;0,587;0,248
"decimar";0,763;0,208;0,139;0,923
"decex";0,105;0,964;0,587;0,248
"decenal";0,308;0,208;0,139;0,178
"debilitar";0,308;0,242;0,587;0,923
"dallagnol";0,763;0,964;0,587;0,923
"daegu";0,308;0,208;0,587;0,009
"cutaneo";0,308;0,208;0,587;0,009
"custoso";0,308;0,208;0,139;0,178
"custodiarem";0,308;0,017;0,587;0,248
"curvar";0,308;0,208;0,587;0,009
"curitibano";0,308;0,242;0,587;0,923
"culpabilizar";0,308;0,208;0,587;0,009
"crv";0,308;0,964;0,587;0,178
"cristovao";0,105;0,208;0,587;0,923
"crente";0,308;0,208;0,587;0,009
"cpmis";0,308;0,208;0;0,248
"corrupto";0,308;0,208;0,587;0,009
"corrosivo";0,308;0,964;0,587;0,178
"corrosao";0,308;0,964;0,587;0,178
"corroeriam";0,308;0,017;0,587;0,248
"corresponsavel";0,308;0,208;0,587;0,009
"correligionario";0,308;0,242;0,587;0,923
"copom";0,763;0,964;0,587;0,923
"coonestacao";0,308;0,017;0,587;0,248
"convolacao";0,003;0,208;0,587;0,248
"conturbado";0,308;0,964;0,587;0,178
"contratante";0,308;0,208;0,139;0,178
"contingenciando";0,308;0,208;0;0,248
"contentieux";0,308;0,208;0,587;0,009
"contencioso";0,763;0,208;0,587;0,178
"contemporaneidade";0,763;0,964;0,587;0,923
"contaminantes";0,308;0,208;0,587;0,009
"constituzionale";0,308;0,208;0,587;0,009
"consentir";0,308;0,242;0,587;0,923
"conselho_nacional_de_direitos_humanos";0,763;0,242;0,587;0,248
"consagradores";0,308;0,964;0,587;0,178
"congruencia";0,105;0,964;0,587;0,248
"conglobada";0,308;0,208;0;0,248
"confundido";0,308;0,242;0,587;0,923
"conformativo";0,308;0,208;0,587;0,009
"conformadora";0,308;0,017;0,587;0,248
"conformador";0,308;0,964;0,587;0,178
"confluir";0,308;0,964;0,587;0,178
"confisco";0,308;0,017;0,587;0,248
"confiscar";0,308;0,017;0,587;0,248
"confinar";0,763;0,208;0,587;0,178
"configuradoras";0,105;0,964;0,587;0,248
"condizer";0,308;0,017;0,587;0,248
"conditio";0,308;0,017;0,587;0,248
"condescender";0,308;0,964;0,587;0,178
"concluso";0,105;0,964;0,587;0,248
"concidadao";0,308;0,964;0,587;0,178
"concatenacao";0,308;0,208;0,587;0,009
"complessiva";0,308;0,208;0;0,248
"complementaridade";0,308;0,208;0,587;0,009
"competidor";0,308;0,208;0,587;0,009
"comparemo";0,308;0,208;0,587;0,009
"communications";0,763;0,242;0,587;0,248
"comedido";0,308;0,208;0,587;0,009
"colonizador";0,308;0,208;0,587;0,009
"colonizacao";0,308;0,964;0,587;0,178
"colmeia";0,308;0,208;0,587;0,009
"collabora";0,308;0,017;0,587;0,248
"coleford";0,308;0,208;0,587;0,009
"colecao";0,308;0,208;0,587;0,009
"colacionadas";0,105;0,208;0,587;0,923
"colacionada";0,308;0,208;0;0,923
"cola";0,308;0,208;0,587;0,009
"coibicao";0,308;0,208;0,587;0,009
"cognominar";0,308;0,242;0,139;0,248
"coagulacao";0,308;0,208;0,587;0,009
"coagir";0,308;0,964;0,587;0,178
"coadjuvante";0,308;0,242;0,587;0,923
"cnte";0,003;0,208;0,587;0,248
"clinico";0,308;0,208;0,587;0,009
"clausus";0,308;0,017;0,587;0,248
"clamar";0,308;0,242;0,587;0,923
"claire";0,308;0,208;0,587;0,009
"civilizatoria";0,308;0,208;0,587;0,009
"cirino";0,308;0,208;0,587;0,009
"cindir";0,308;0,017;0,587;0,248
